0;0;driverlog;pfile11.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;1800;5604400;False;-1;9;9.56170124279684;
0;0;elevators-opt08-strips;p03.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;20;93875;True;65;17.3759021759033;49.3395268384939;
0;0;airport;p06-airport2-p2.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;0;425;True;41;0;16.7700607145155;
0;0;blocks;probBLOCKS-5-1.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;0;300;True;10;6.07909679412842;9.60796335368481;
0;0;driverlog;pfile3.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;0;4966;True;12;4.83315181732178;10.10226551741;
0;0;elevators-opt08-strips;p06.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;1800;4007769;False;-1;15.5712270736694;57.7428550399199;
0;0;airport;p07-airport2-p2.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;0;305;True;41;0;17.3603982107483;
0;0;blocks;probBLOCKS-5-2.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;0;640;True;16;6.07909679412842;9.73852142297997;
0;0;driverlog;pfile4.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;0;9815;True;17;3.76470589637756;14.1389103785835;
0;0;elevators-opt08-strips;p07.sas;A*+Wintelect Red-Black Tree Heap;Neural net heuristic;1800;4561835;False;-1;27;39.7175580986346;

